text,intent,tags
lấy mình bộ này cho bé 19kg,order_request,O O B-inform#object_type B-inform#mention O O B-inform#weight
mẫu này có sz cho bạn 17kg,ask_if_sells#size,B-inform#mention I-inform#mention O O O O B-inform#weight
bộ này còn size 18 - 24 ko ạ,ask_availability#size,B-inform#object_type B-inform#mention O O O O O O O
chu thị lan ship về trạm xá me thôn hương mạc xã hương mạc từ sơn bắc ninh nhe 0349555090,handoff,O O O O O O O O O O O O O O O O B-inform#location I-inform#location O O
cho c địa chỉ nhé,request_shop_address,O O O O O
alo ch,greet,O O
set này bao nhiêu shop ơi?,request#price,B-inform#object_type B-inform#mention O O O O
bạn ship ko bạn,ask_about_ship,O O O O
báo giá mình set này với,request#price,O O O B-inform#object_type B-inform#mention O
shop m còn sp này ko ạ,ask_availability,O O O B-inform#mention I-inform#mention O O
"bạn 4,5 tuổi 18-20 kg",inform,O B-inform#age I-inform#age B-inform#weight I-inform#weight
check giúp m còn ở cơ sở nào đc k a,ask_availability,O O O O O O O O O O O
12 kg và 1m16,inform,B-inform#weight I-inform#weight O B-inform#height
còn màu gì không b,request#color,O O O O O
"vâng, bé cao 1m06 nặng 19kg - bé 9m khoảng 8,5 kg em à",inform,O O O B-inform#height O B-inform#weight O O B-inform#height O B-inform#height I-inform#height O O
em ơi bên mình vẫn đang áp dụng sale 50% toàn bộ sản phẩm à?,request#promotion,O O O O O O O O O O O O O O O
bên mih có mẫu nào đẹp cho bé trai 23kg k ạ 5y,ask_if_sells,O O O O O O O B-inform#gender I-inform#gender B-inform#weight O O B-inform#age
cửa hàng mình địa chỉ đâu chị nhỉ,request_shop_address,O O O O O O O O
còn size cho be 20kg ko,ask_availability#size,O O O O B-inform#weight O
vị trí của bạn ở đâu? vị trí của bạn ở đâu?,request_shop_address,O O O O O O O O O O O O
càm ơn bạn,thank,O O O
c đặt online đc ko,ask_if_sells#online,O O O O O
ko có chương trình sale hả e,request#promotion,O O O O O O O
cửa hàng ở thanh hóa hiện tại là ở đâu bạn,request_shop_address,O O O B-inform#location I-inform#location O O O O O O
m lấy áo sơ mi bé trai sz 11 nhé,order_request,O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#gender I-inform#gender O O O
mình muốn mua online đc k ạ,ask_if_sells#online,O O O O O O O
bé nhà chị cao 105cm,inform,O O O O B-inform#height
bên bạn có bán online k,ask_if_sells#online,O O O O O O
cho e xem mẫu bé gái 6 đến 12 tháng đang sale 50% với ạ,request#product,O O O O B-inform#gender I-inform#gender B-inform#age O B-inform#age I-inform#age O O O O O
cho mình hỏi khẩu trang còn ko ạ,ask_availability,O O O B-inform#object_type I-inform#object_type O O O
vâng ah để mình nghiên cứu ah,agree,O O O O O O O
cám ơn nhé!,thank,O O O
2 mẫu này shop con ko,ask_availability,O B-inform#mention I-inform#mention O O O
bé gái 35kg 1m4,inform,B-inform#gender I-inform#gender B-inform#weight B-inform#height
e cho c xem mẫu áo hoặc váy nhé,request#product,O O O O O B-inform#object_type O B-inform#object_type O
áo sơ mi này còn size 3 tuổi ko shop?,ask_availability#size,B-inform#object_type I-inform#object_type I-inform#object_type B-inform#mention O O B-inform#age I-inform#age O O
còn áo sơ mi trắng cho bé đi học ko b,ask_availability,O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#color O O O O O O
mình muốn đặt bộ này số 3,order_request,O O O B-inform#object_type B-inform#mention O O
mau nay co sale ko shop,request#promotion,B-inform#mention I-inform#mention O O O O
cho mình hỏi chất liệu của 3 dp này,request#material,O O O O O O O O O
bạn xem giúp m cửa hàng bên trần đăng ninh có ko với vì m gần đó,ask_if_sells,O O O O O O O B-inform#location I-inform#location I-inform#location O O O O O O O
quần bò ống loe shop còn hàng ko,ask_availability,B-inform#location I-inform#location O O O O O O
hday nhắn mấy mẫu ma k pit dc mẫu nào luôn,handoff,O O O O O O O O O O O
có sp cho bé trai 50 kg ko vậy,ask_if_sells,O O O B-inform#gender I-inform#gender B-inform#weight I-inform#weight O O
áo dài cho bạn 34kg 8t còn ko shop,ask_availability,B-inform#object_type I-inform#object_type O O B-inform#weight B-inform#age O O O
"cho bé 3,5 tuổi ak",inform,O O B-inform#age I-inform#age O
bộ này còn k ạ,ask_availability,B-inform#object_type B-inform#mention O O O
đung roi ban,agree,O O O
shop có sơ mi áoáo trắng đồng phục cho bạn 36kg ko?,ask_if_sells,O O B-inform#object_type I-inform#object_type B-inform#object_type B-inform#color O O O O B-inform#weight O
có còn chương trình khuyên mại ko shop,request#promotion,O O O O O O O O
có ship cod phải ko ạ.,ask_about_ship,O O O O O O
ok mình lấy áo cho bé trai và bộ của bé gái,order_request,O O O B-inform#object_type O B-inform#gender I-inform#gender O B-inform#object_type O B-inform#gender I-inform#gender
có size cho bé 14kg 4 tuổi ko ạ,ask_if_sells#size,O O O O B-inform#weight B-inform#age I-inform#age O O
shop có cơ sở nào gần đây ko ạ,request_shop_address,O O O O O O O O O
các mẫu này ở lạc trung có sz 7 và 10 ko shop,ask_if_sells#size,O B-inform#mention I-inform#mention O B-inform#location I-inform#location O O O O O O O
còn size cho bé 10 tuổi không bạn,ask_availability#size,O O O O B-inform#age I-inform#age O O
có áo sơ mi cho bé trai 8t ko ạ,ask_if_sells,O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age O O
sét áo phông quần bò còn k shop?,ask_availability,B-inform#object_type B-inform#object_type I-inform#object_type B-inform#object_type I-inform#object_type O O O
còn sz 3 tuổi 21kg ko ạ,ask_availability#size,O O B-inform#age I-inform#age B-inform#weight O O
chatbot,ask_is_bot,O
có màu khac ko b,request_more#color,O O O O O
"ad ơi, cho mình hỏi quần này còn k ạ",ask_availability,O O O O O B-inform#object_type B-inform#mention O O O
size nay con nhung mau nao chi,request#color,O O O O O O O
"bạn ơi, m đã mua hàng bên k'closet nhiều lần mà tại sao hnay ra cơ sở lấy khẩu trang đc tặng ( m đã đk trên web) mà lại bảo k đc tặng do ko có số điện thoại ?",handoff,O O O O O O O O O O O O O O O O O O B-inform#object_type I-inform#object_type O O O O O O O O O O O O O O O O O O O O O
"2 mẫu này còn size cho bé nặng 30kg cao 1,3m ko ad?",ask_availability#size,O B-inform#mention I-inform#mention O O O O O B-inform#weight O B-inform#height O O
chất nỉ da cá à em,request#material,O B-inform#material I-inform#material I-inform#material O O
có sz 150 cho bé 38kg ko shop?,ask_if_sells#size,O O O O O B-inform#weight O O
có bân khẩu trang online ko,ask_if_sells#online,O O B-inform#object_type I-inform#object_type O O
2 mẫu này còn size 4 tuoi và 6!tuoi k bạn,ask_availability#size,O B-inform#mention I-inform#mention O O B-inform#age I-inform#age O B-inform#age O O
mua online có đc k shop,ask_if_sells#online,O O O O O O
mình vào trang web vẫn nguyên giá,handoff,O O O O O O O
áo hai dây này có cho 12 tuổi nặng 60kg ko ạ,ask_if_sells,B-inform#object_type I-inform#object_type I-inform#object_type B-inform#mention O O B-inform#age I-inform#age O B-inform#weight O O
shop cho mình xem mẫu áo cho bé 10 tuổi ạ,request#product,O O O O O B-inform#object_type O O B-inform#age I-inform#age O
cho mình hỏi muốn đổi hàng thì phải qua cửa hàng mình mua mới đổi đc hay đổi đc cả hệ thống ạ shop,handoff,O O O O O O O O O O O O O O O O O O O O O O O O
bé 10 tuổi,inform,O B-inform#age I-inform#age
shop ơi váy này có sz từ 2 đến 6 tuổi ko ah?,ask_if_sells#size,O O B-inform#object_type B-inform#mention O O O B-inform#age O B-inform#age I-inform#age O O
giảm giá gì k ạ?,request#promotion,O O O O O
chuyển từ vp4 bán đảo linh đàm sang ngõ 83 ngọc hồi,handoff,O O O O O B-inform#location I-inform#location O O O B-inform#location I-inform#location
mình lấy thêm bộ này nữa,order_request,O O O B-inform#object_type B-inform#mention O
sz cho bé 8 tuổi cao 133 nặng 23kg,inform,O O O B-inform#age I-inform#age O B-inform#height O B-inform#weight
cho mình xin địa chỉ cửa hàng nhé,request_shop_address,O O O O O O O O
bên mình ko ship hả shop,ask_about_ship,O O O O O O
size 8kg bạn tầm 6-9m mặc vừa ko ạ,ask_if_fit,O B-inform#weight O O B-inform#age O O O O
set này giá bn hả shop ơi,request#price,B-inform#object_type B-inform#mention O O O O O
sốp có bán online ko ạ?,ask_if_sells#online,O O O O O O
mình lấy 2 mẫu này,order_request,O O O B-inform#mention I-inform#mention
shop ở thanh hoá vẫn có chương trình sale phải k ạ,request#promotion,O O B-inform#location I-inform#location O O O O O O O O
ở cầu giấy có cửa hàng ko ạ,request_shop_address,O B-inform#location I-inform#location O O O O O
shop cho xem mẫu 35 kg với,request#product,O O O O B-inform#weight I-inform#weight O
mẫu này bé 5t mặc vừa ko shop,ask_if_fit,B-inform#mention I-inform#mention O B-inform#age O O O O
áo bé trai 23kg có vừa ko ah,ask_if_fit,B-inform#object_type B-inform#gender I-inform#gender B-inform#weight O O O O
không ship cod ah shop,ask_about_ship,O O O O O
có ở cửa hàng hà đông ko e,request_shop_address,O O O O B-inform#location I-inform#location O O
chất bò hay kaki vậy shop,request#material,O B-inform#material O B-inform#material O O
còn màu nào nữa không shop,request_more#color,O O O O O O
alo ahop ơi,greet,O O O
có chân váy cho bé 32 kg ko shop?,ask_if_sells,O B-inform#object_type I-inform#object_type O O B-inform#weight I-inform#weight O O
khoảng 100cm,inform,O B-inform#height
lấy mình hai áo này,order_request,O O O B-inform#object_type B-inform#mention
shop ơi áo này còn sz cho bé 5 tuổi 20 kg ko,ask_availability#size,O O B-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age B-inform#weight I-inform#weight O
bé nhà chị cao 1m36 nặng 42kg thì có vừa ko em,ask_if_fit,O O O O B-inform#height O B-inform#weight O O O O O
em cảm ơn ạ em cân nhắc xíu a,thank,O O O O O O O O O
của chii bị lỗi,handoff,O O O O
màu xanh nhé,inform,B-inform#color I-inform#color O
bộ như này còn màu khác ko shop,request_more#color,B-inform#object_type O B-inform#mention O O O O O
bạn ơi cho mình đặt hai bộ đồng phục bé gái nhé,order_request,O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#gender I-inform#gender O
10-11kg,inform,B-inform#weight
ko có cái màu sáng hơn ah,ask_if_sells,O O O B-ask_if_sells#color I-ask_if_sells#color O O
bộ hoodie giá bn ạ?,request#price,B-inform#object_type I-inform#object_type O O O
bên m có ctr sale 50% đến bjo b,request#promotion,O O O O O O O O O
có có size cho bé 13 kg ko ạ?,ask_if_sells#size,O O O O O B-inform#weight I-inform#weight O O
vải chat lieu gì e?,request#material,O O O O O
chất áo thun hả em,request#material,O B-inform#object_type I-inform#object_type O O
mẫu này bé trai 9 tuổi 40kg có hàng k bạn,ask_if_sells,B-inform#mention I-inform#mention B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight O O O O
bộ bé trai bao nhiêu shop,request#price,B-inform#object_type B-inform#gender I-inform#gender O O O
mình muốn mua bộ áo dài này,inform,O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#mention
"gần khu cầu giấy, bên bạn có cửa hàng nào ko",request_shop_address,O O B-inform#location I-inform#location O O O O O O O
còn ko b?,ask_availability,O O O
e muốn đặt bộ này ạ,order_request,O O O B-inform#object_type B-inform#mention O
bộ này co màu khác ko shop?,request_more#color,B-inform#object_type B-inform#mention O O O O O
lạc long quân còn ko?,ask_availability,B-inform#location I-inform#location I-inform#location O O
áo có mũ ko có màu gì khác ạ,request_more#color,B-inform#object_type I-inform#object_type O O O O O O O
chị gửi e những mẫu tương tự với ạ,request#product,O O O O O O O O O
có trên shopee chưa ah.?,handoff,O O O O O
e cho chị lấy bộ này hôm trước chị đặt nha,handoff,O O O O B-inform#object_type B-inform#mention O O O O O
hi c,greet,O O
cửa hàng mình ở đâu e nhỉ,request_shop_address,O O O O O O O
áo này có online chưa ạ,ask_if_sells#online,B-inform#object_type B-inform#mention O O O O
mình muốn mua áo cho bé 13kg,inform,O O O B-inform#object_type O O B-inform#age
áo này còn k ak,ask_availability,B-inform#object_type B-inform#mention O O O
có áo lông vũ của nam ko em,ask_if_sells,O B-inform#object_type I-inform#object_type O O B-inform#gender O O
mua online dk ko ak,ask_if_sells#online,O O O O O
tôi muốn biết thêm về doanh nghiệp của bạn.,handoff,O O O O O O O O O
shop có ship code k ạ,ask_about_ship,O O O O O O
bo nay con k shop,ask_availability,B-inform#object_type B-inform#mention O O O
cho mình hỏi mẫu này còn size 3-4y k vậy,ask_availability#size,O O O B-inform#mention I-inform#mention O O B-inform#age O O
gửi lại giúp c hình váy chị hỏi nhé,handoff,O O O O O B-inform#object_type O O O
có mẫu vest nào có size 35kg kg e,ask_if_sells#size,O O B-inform#object_type O O O B-inform#weight O O
bé nhà m 4 tuổi nặng 22-23kg,inform,O O O B-inform#age I-inform#age O B-inform#weight
"size cho bạn trai cao 1,45 nặng 30kg",inform,O O B-inform#gender I-inform#gender O B-inform#height O B-inform#weight
có màu khác ko b?,request_more#color,O O O O O
cao 1m2 và 25kg,inform,O B-inform#height O B-inform#weight
bộ này chất liệu gì thế ạ,request#material,B-inform#object_type B-inform#mention O O O O O
mấy mẫu này giá bn ạ,request#price,O B-inform#mention I-inform#mention O O O
e lấy gấu nâu cũng đc ạ,handoff,O O O B-inform#color O O O
b ơi áo vest có màu khác ko,request_more#color,O O B-inform#object_type I-inform#object_type O O O O
mình muốn xem các sp áo dài thì xem ở đâu vậy ship?,handoff,O O O O O B-inform#object_type I-inform#object_type O O O O O O
có sz cho bé 12t k shop,ask_if_sells#size,O O O O B-inform#age O O
mình muốn lấy váy này,order_request,O O O B-inform#object_type B-inform#mention
b oi bên b có chân váy nào mặc thoải mái cho bé 10 tuổi 35kg 1m36 ko,ask_if_sells,O O O O O B-inform#object_type I-inform#object_type O O O O O O B-inform#age I-inform#age B-inform#weight B-inform#height O
ở hà nội cửa hàng nào còn vậy e,request_shop_address,O B-inform#location I-inform#location O O O O O O
shop ơi váy này còn ko shop,ask_availability,O O B-inform#object_type B-inform#mention O O O
b ơi 2 váy này có sz 2t hoặc 3t k ạ,ask_if_sells#size,O O O B-inform#age B-inform#mention O O B-inform#age O B-inform#age O O
1m3 nặng 28kg,inform,B-inform#height O B-inform#weight
bé mình có vừa k,ask_if_fit,O O O O O
"co mau quần yếm nào cho bé 6,7 tuoi ko b??",ask_if_sells,O O B-inform#object_type I-inform#object_type O O O B-inform#age I-inform#age O O
co màu khác ko a,request_more#color,O O O O O
45 kg vừa ko shop,ask_if_fit,B-inform#weight I-inform#weight O O O
