text,intent,tags
cái này bn ah,request#price,B-inform#mention I-inform#mention O O
của hàng có ship ko,ask_about_ship,O O O O O
"váy bé gái 1m20, 25kg có ko b?",ask_if_sells,B-inform#object_type B-inform#gender I-inform#gender B-inform#age B-inform#weight O O O
bé 9t 40kg vừa ko ạ,ask_if_fit,O B-inform#age B-inform#weight O O O
cho c mấy địa chỉ,request_shop_address,O O O O O
chị đăng kí rồi nhưng chưa thấy.,handoff,O O O O O O O
shop mình địa chỉ ở đâu vậy,request_shop_address,O O O O O O O
à cám ơn shop,thank,O O O O
cho m xin giá set này,request#price,O O O O B-inform#object_type B-inform#mention
có màu khác không em,request_more#color,O O O O O
set này giá bn ạ bé 10tuoi,request#price,B-inform#object_type B-inform#mention O O O O B-inform#age
mình có thể đổi lại cửa hàng nhận quà được không?,handoff,O O O O O O O O O O O
c xin giá set này,request#price,O O O B-inform#object_type B-inform#mention
còn váy cho bé 12 kgs / 3.5 tuổi k ạ,ask_availability,O B-inform#object_type O O B-inform#weight I-inform#weight O B-inform#age I-inform#age O O
áo dài này còn sz của bạn 22kg k bạn,ask_availability#size,B-inform#object_type I-inform#object_type B-inform#mention O O O O B-inform#weight O O
cho mình xin mẫu quần+ áo cộc cho bé gái 12kg nhé ạ,request#product,O O O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#weight O O
ở thái nguyên có của cửa hàng nào ko bạn,request_shop_address,O B-inform#location I-inform#location O O O O O O O
địa chỉ ở đâu vậy shop?,request_shop_address,O O O O O O
mua online dc ko bạn,ask_if_sells#online,O O O O O
mẫu áo bomber này còn cửa hàng nào có size cho bé 4-5 tuổi k ạ,ask_if_sells#size,O B-inform#object_type I-inform#object_type B-inform#mention O O O O O O O O B-inform#age I-inform#age O O
bên mình có áo phao không ạ,ask_if_sells,O O O B-inform#object_type I-inform#object_type O O
bộ này có của bé 35kg k shop,ask_if_sells,B-inform#object_type B-inform#mention O O O B-inform#weight O O
chât vải gì b,request#material,O O O O
bộ cotton này cho bé 35 kg còn ko ai,ask_availability,B-inform#object_type I-inform#object_type B-inform#mention O O B-inform#weight I-inform#weight O O O
shop cho mình hỏi: chất liệu vải là gì vậy?,request#material,O O O O O O O O O O
vây này có size bé cho bé 10 tháng k,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O O B-inform#age I-inform#age O
6 còn màu gì nữa k e,request_more#color,O O O O O O O
nhầm. 25kg ạ,inform,O B-inform#weight O
c lay size 9tuoi e nhe,order_request,O O O B-inform#age O O
mẫu này chất vải gì vậy ah,request#material,B-inform#mention I-inform#mention O O O O O
vâng em nhận đc rồi,agree,O O O O O
bộ này size 24m và 6 tuổi,inform,B-inform#object_type B-inform#mention O B-inform#age O B-inform#age I-inform#age
mẫu này có màu khác ko ah?,request_more#color,B-inform#mention I-inform#mention O O O O O
áo vest này có màu khác không,request_more#color,B-inform#object_type I-inform#object_type B-inform#mention O O O O
quần dài và áo cộc tay màu hồng chất liệu j thế b,request#material,B-inform#object_type I-inform#object_type O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#color I-inform#color O O O O O
mẫy này còn size ko bạn?,ask_availability#size,B-inform#mention I-inform#mention O O O O
địa chỉ ở đâu bạn,request_shop_address,O O O O O
cho mình hỏi giá set này với,request#price,O O O O B-inform#object_type B-inform#mention O
shop bán online k ạ?,ask_if_sells#online,O O O O O
có size cho bạn 7y nặng 24kg ko?,ask_if_sells#size,O O O O B-inform#age O B-inform#weight O
bé 11kg có vừa ko shop,ask_if_fit,O B-inform#weight O O O O
"bé có 68cm 8,5kg thôi ý",inform,O O B-inform#height B-inform#weight O O
có ctrinh sale có nhiều mặt hàng ko ạ hay chỉ mấy mẫu trên ảnh đó thôi ạ,request#promotion,O O O O O O O O O O O O O O O O O O
cảm ơn shop mình bàn bạc với vợ rồi liên hệ lại với shop ạ,thank,O O O O O O O O O O O O O O O
cho mình hỏi giá của set nay voi ah,request#price,O O O O O B-inform#object_type B-inform#mention O O
va váy dạ hội hôm trc e hỏi còn sale ko ạ,request#promotion,O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O O
vâng ạ để em vào xem,agree,O O O O O O
bo nay con ko e,ask_availability,B-inform#object_type B-inform#mention O O O
thế có áo sơ mi hay áo phong cho bé để đi học ko b,ask_if_sells,O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#object_type I-inform#object_type O O O O O O O
chất vải gì b?,request#material,O O O O
2 bộ này sale bn ạ,request#price,O B-inform#object_type B-inform#mention O O O
bé nhà mình 8 tuổi vừa ko bạn,ask_if_fit,O O O B-inform#age I-inform#age O O O
bé 2t cao 90cm nặng 11kg vừa ko b,ask_if_fit,O B-inform#age O B-inform#height O B-inform#weight O O O
mẫu này có áo bơi bên trong ko e,handoff,B-inform#mention I-inform#mention O B-inform#object_type I-inform#object_type O O O O
set này có cho bé 8 tuổi ko ạ,ask_if_sells,B-inform#object_type B-inform#mention O O O B-inform#age I-inform#age O O
chatbot hay người thế,ask_is_bot,O O O O
c lấy 1c sz 9 nhé,order_request,O O O O O O
"minh đang bán thiết bị y tê máy huyêt ap, khí rung và máy đo nhiệt kế điện tử, máy lọc không khí...",handoff,O O O O O O O O O O O O O O O O O O O O O O O
có size cho bé cao 1m20 26kg không shop,ask_if_sells#size,O O O O O B-inform#height B-inform#weight O O
cho mình địa chỉ cửa hàng,request_shop_address,O O O O O O
10 tuổi 32kg mang siez 9t có vừa không a,ask_if_fit,B-inform#age I-inform#age B-inform#weight O O B-inform#age O O O O
bé 7 tuổi năng 21kg a,inform,O B-inform#age I-inform#age O B-inform#weight O
"1m32 , 41kg",inform,B-inform#height O B-inform#weight
cho m hỏi áo nữ này 7 tuổi còn ko shop,ask_availability,O O O B-inform#object_type B-inform#gender B-inform#mention B-inform#age I-inform#age O O O
còn sz 6y ko b,ask_availability#size,O O B-inform#age O O
bên mình ko ship hả shop,ask_about_ship,O O O O O O
áo này còn cho bé 7 tuổi k b,ask_availability,B-inform#object_type B-inform#mention O O O B-inform#age I-inform#age O O
có size cho bạn 48kg k e,ask_if_sells#size,O O O O B-inform#weight O O
em lấy sz 4y,order_request,O O O B-inform#age
em có thể gửi ảnh cho c với dc ko,request#product,O O O O O O O O O O
shop co ao mau khac ko?,request_more#color,O O B-inform#object_type O O O
sét này bn ak,request#price,B-inform#object_type B-inform#mention O O
bộ này còn sz 2 ko shop,ask_availability#size,B-inform#object_type B-inform#mention O O O O O
m có chân váy hoặc jupe đen bé cao 140cm k ạ,ask_if_sells,O O B-inform#object_type I-inform#object_type O B-inform#object_type B-inform#color O O B-inform#height O O
mình xin thông tin bộ cho bé gái 13kg,inform,O O O O O O B-inform#gender I-inform#gender B-inform#weight
vâng có gì mình ib nha,agree,O O O O O O
c lấy 3 cái này,order_request,O O O B-inform#mention I-inform#mention
size cho bé 20m 13.5 kg cao 85cm,inform,O O O B-inform#age B-inform#weight I-inform#weight O B-inform#height
"ship cho m đến đc ct7d khu chung cư the sparks dương nội, hà đông, hà nội nhé. sđt 0904913299",handoff,O O O O O O O O O O O O O B-inform#location I-inform#location B-inform#location I-inform#location O O O
bộ này có size cho bé 25 kg k bạn,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#weight I-inform#weight O O
phôd huế có ko,ask_if_sells,O O O O
shop su dung chatbot a,ask_is_bot,O O O O O
vâng có gì e ủng hộ c dài,agree,O O O O O O O O
bộ này ở thái hà còn k shop?,ask_availability,B-inform#object_type O O B-inform#location I-inform#location O O O
e gửi cho chị các hệ thống cửa hàng nhé,request_shop_address,O O O O O O O O O O
e ơi e ko bán online ah,ask_if_sells#online,O O O O O O O
aloo shop oi,greet,O O O
k bán online ah shop,ask_if_sells#online,O O O O O
"hôm c quên k nhắn lại, áo này còn sale k em thì gửi cho c với nhé",handoff,O O O O O O B-inform#object_type B-inform#mention O O O O O O O O O O
hiện mẫu này có chương trình gì ko bạn,request#promotion,O B-inform#mention I-inform#mention O O O O O O
ad ơi còn size 20kg ko ạ?,ask_availability#size,O O O O B-inform#weight O O
vâng ạ để chiều em qa mua,agree,O O O O O O O
áo này còn ko,ask_availability,B-inform#object_type B-inform#mention O O
hđúng rồi,agree,O O
ib m giá chân váy và áo này,request#price,O O O B-inform#object_type I-inform#object_type O B-inform#object_type B-inform#mention
"mẫu này bé cao 153,nặng 43kg vừa ko e?",ask_if_fit,B-inform#mention I-inform#mention O O B-inform#height B-inform#weight O O O
em ơi có mẫu này cho bạn gái 18kg cao 115 ko em,ask_if_sells,O O O B-inform#mention I-inform#mention O B-inform#gender I-inform#gender B-inform#weight O B-inform#height O O
chất liệu vải j c,request#material,O O O O O
cửa hàng mình có bộ nào vừa ko e nhỉ,ask_if_fit,O O O O B-inform#object_type O O O O O
áo dài bé gái cao 128cm và 21 kg có ko em,ask_if_sells,B-inform#object_type O B-inform#gender I-inform#gender O B-inform#height O B-inform#weight I-inform#weight O O O
còn quần này cho bạn 18kg k c,ask_availability,O B-inform#object_type B-inform#mention O O B-inform#weight O O
2 mẫu hình này còn ko e,ask_availability,O B-inform#mention I-inform#mention I-inform#mention O O O
sp sale í,request#promotion,O O O
vậy xa quá. mình ở hà nội. ko mua đc áo kia rồi,handoff,O O O O O B-inform#location I-inform#location O O O B-inform#object_type B-inform#mention O
cho mình xin giá ạ,request#price,O O O O O
có size cho bé 32kg ko shop,ask_if_sells#size,O O O O B-inform#weight O O
quần nay vải thun hay kaki vay shop,request#material,B-inform#object_type B-inform#mention B-inform#material I-inform#material O B-inform#material O O
30 kí b,inform,B-inform#weight I-inform#weight O
"mình ko có hoá đơn, ko biết mình có thể mang đồ qua các cửa hàng của kcloset để đổi ko bạn",handoff,O O O O O O O O O O O O O O O O O O O O O O
mẫu áo khoác và quần còn sai 150 ko,ask_availability#size,O B-inform#object_type I-inform#object_type O B-inform#object_type O O O O
t cảm ơn bạn,thank,O O O O
bộ này có sale 50ko,request#promotion,B-inform#object_type B-inform#mention O O B-inform#weight
c lấy em nhé. em ship dc k,ask_about_ship,O O O O O O O O
ko bán online a,ask_if_sells#online,O O O O
mình vào tìm mẫu bên trang web rồi nhắn mua online đc ko shop,handoff,O O O O O O O O O O O O O O
c đặt online có dc k e,ask_if_sells#online,O O O O O O O
có bán online ko b,ask_if_sells#online,O O O O O
có qua mua trực tiếp đc k shop?,handoff,O O O O O O O O
còn màu gì em,request#color,O O O O
ưu tiên váy liền và quần sooc và quần đùi hè,handoff,O O B-inform#object_type O O B-inform#object_type I-inform#object_type O B-inform#object_type I-inform#object_type B-inform#season
bộ màu xanh,inform,B-inform#object_type B-inform#color I-inform#color
shop m còn sp này ko ạ,ask_availability,O O O B-inform#mention I-inform#mention O O
hi dc nak,agree,O O O
có vừa không,ask_if_fit,O O O
size 8kg bạn tầm 6-9m mặc vừa ko ạ,ask_if_fit,O B-inform#weight O O B-inform#age O O O O
bên chị sale đến bao giờ ạ?,request#promotion,O O O O O O O
bạn có ảnh mẫu sẵn k ạ,handoff,O O O O O O O
gửi cho t xin mấy mẫu bộ thu mặc nhà cho bé trai 6 tuổi,request#product,O O O O O O O O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age
có váy cho bé cao1m54 nag 52kg k shop,ask_if_sells,O B-inform#object_type O O B-inform#height O B-inform#weight O O
"hết sz 5 r hả sh, bé nhà m 17 - 18kg cơ",ask_availability#size,O O O O O O O O O B-inform#weight O B-inform#weight O
có váy elsa dài k shop,ask_if_sells,O B-inform#object_type O O O O
bên bạn có chân váy bò nào vừa ko,ask_if_fit,O O O B-inform#object_type I-inform#object_type B-inform#material O O O
mình muốn đặt 2 chiếc cho bé,order_request,O O O O O O O
gui minh xin cac mẫu áo nhé,request#product,O O O O O B-inform#object_type O
hai mẫu này còn ko ạ . bé trai 9 tuổi 28kg,ask_availability,O B-inform#mention I-inform#mention O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight
bộ t2 còn ko ạ,ask_availability,B-inform#object_type I-inform#object_type O O O
sale áp dụng từ bh e ơi,request#promotion,O O O O O O O
những mẫu này còn size 18m ko shop,ask_availability#size,O B-inform#mention I-inform#mention O O B-inform#age O O
còn size bé 7 tuổi ko bạn,ask_availability#size,O O O B-inform#age I-inform#age O O
cái váy xòe hồng có sz 3 tuổi và 9 tuổi ko,ask_if_sells#size,O B-inform#mention O B-inform#color O O B-inform#age I-inform#age O B-inform#age I-inform#age O
m xin giá ạ,request#price,O O O O
shop gửi m mấy mẫu quần jean bé trai 8 tuổi với ah,request#product,O O O O O B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender B-inform#age I-inform#age O O
18 kg có mặc vừa ko em,ask_if_fit,B-inform#weight I-inform#weight O O O O O
năm nay k có mẫu áo dài bé trai ak shop,ask_if_sells,O O O O O B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender O O
cho mình hỏi áo hoodie còn hàng ko ạ,ask_availability,O O O B-inform#object_type I-inform#object_type O O O O
hàng có ở đâu bạn nhỉ tô hiệu có hàng không b,request_shop_address,O O O O O O O O O O O O
set này có size cho bé 1 tuổi k shop?,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age O O
thanks để mình xem,thank,O O O O
alo emm,greet,O O
đây là bộ gió à shop,request#material,O O B-inform#object_type I-inform#object_type O O
bé nhà c 28kg có vừa ko e?,ask_if_fit,O O O B-inform#weight O O O O
bê nhà mình 1m30 35kg mình vào web ko tìm nổi khó xem,handoff,O O O B-inform#height B-inform#weight O O O O O O O O
chị lấy 2 cái,order_request,O O O O
shop gửi giúp mình 1 số mẩu bé trai có size số 6 nhé cả đồ bộ nhé,handoff,O O O O O O O B-inform#gender I-inform#gender O O O O O O B-inform#object_type I-inform#object_type O
ngõ 467 đường nguyễn văn linh sài đồng long biên hà nội,handoff,O O O O O O B-inform#location I-inform#location B-inform#location I-inform#location B-inform#location I-inform#location
"size 1, 8 kg có mặc đc ko bạn ơi",ask_if_fit,O B-inform#weight I-inform#weight I-inform#weight O O O O O O
1.25m,inform,B-inform#height
gái cao 120cm nặng 26 kg,inform,B-inform#gender O B-inform#height O B-inform#weight I-inform#weight
chất liệu bằng gì đấy ạ,request#material,O O O O O O
báo giá mình bộ này với nhé,request#price,O O O B-inform#object_type B-inform#mention O O
