text,intent,tags
bhanh 12 tháng,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee
Loại này k phải của arau ah,deny,O O O O O B-deny#brand O
Bạn ơi thảm gấp XPE siZe nhỏ giá bn báo m nhe,request#price,O O B-inform#object_type O B-inform#material O B-inform#size O O O O O
bảo hành 3 tháng thôi á?,ask_confirm,O O B-ask_confirm#guarantee I-ask_confirm#guarantee O O
ko có tung củag sản xuất hàn ạ?,inform,O O B-inform#origin I-inform#origin O O O O
Chất liệu là j vậy bạn,request#material,O O O O O O
Tớ tra đc thông tin rồi mà 2 thùng đó nặng 38500gr là khoảng 20 kg hả bạn??,ask_confirm,O O O O O O O O O O O O O O B-ask_confirm#weight I-ask_confirm#weight O O
Cao m8 2m thôi hả b,ask_confirm,O B-ask_confirm#size I-ask_confirm#size O O O
ko phải 1.5l,deny,O O B-deny#size
cái này cái bộ đồ chế biến à b,ask_confirm,O O O B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O O
bảo hành 12 tháng b ạ,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee O O
Của babyhop nhỉ,ask_confirm,O B-ask_confirm#brand O
"Xe này mình tham khảo là nặng 4,9kg đúng k bạn?",ask_confirm,B-inform#object_type O O O O O O B-ask_confirm#weight O O O
c ơi nhà c còn luddy màu gì ạ,request#color,O O O O O B-inform#brand O O O
Trả lời tự động à shop,ask_is_bot,O O O O O O
Ghế chính hãng meleda đúng ko shop,ask_confirm,O O O B-ask_confirm#brand O O O
Bạn còn mầu xanh ko,inform,O O B-inform#color I-inform#color O
Sx noi bang gi the,request#material,O B-inform#object_type O O O
Ko phải ghế rung chơi,deny,O O B-deny#object_type I-deny#object_type O
Vâng để em tham khảo rồi báo chị,agree,O O O O O O O O
Shop có video hay hình chụp của xe tập đi konig kids ko,request#image,O O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand I-inform#brand O
shop có xe tập đi gỗ k ạ?,inform,O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#material O O
E tìm. Xe du lich nặng tầm 4.2kg hoặc nhẹ hơn,inform,O O B-inform#object_type O O O O B-inform#weight O O O
Nhưng ko thích màu vàng,deny,O O O B-deny#color I-deny#color
chào shop. hnay shop nhà mình còn cái xe cân bằng trắng đỏ k ạ,inform,O O O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#color I-inform#color O O
Shop cho e hỏi chất liệu là gì ạ,request#material,O O O O O O O O O
Sao thảm ad báo giá hơn 400 mà,ask_confirm,O B-inform#object_type O O O O B-ask_confirm#price O
Ý tớ là hãng này của vn hả bạn,ask_confirm,O O O O O O B-ask_confirm#origin O O
2 món này nặng khoảng 15 kg ko bạn,ask_confirm,O O O O O B-ask_confirm#weight I-ask_confirm#weight O O
"Dạ giường làm bằng gì ạ, còn nệm là nệm j s nhỉ",request#material,O B-inform#object_type O O O O O O O O O O O
alo ad ơi,greet,O O O
Nó ko phải là silocon,deny,O O O O B-deny#material
Xe tập di này sản xuất ở nhật à sh ?,ask_confirm,B-inform#object_type I-inform#object_type I-inform#object_type O O O O B-ask_confirm#origin O O O
ko phai yodu xiui ah,deny,O O B-deny#brand I-deny#brand O
thảm này khối lượng bao nhiêu,request#weight,B-inform#object_type O O O O O
Ghế ăn dặm dáng cao shop có những loại nào ạ? Giá tầm 2 triệu trở xuống ấy,inform,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O O O O B-inform#price I-inform#price O O O
Ko phai 139k nhe,deny,O O B-deny#price O
3 cai nay cũng 30cm ah,ask_confirm,O O O O B-ask_confirm#size O
Nôi nhập nặng đến 12 kg chứ,ask_confirm,B-inform#object_type O O O B-ask_confirm#weight I-ask_confirm#weight O
Ao c ơi,greet,O O O
Hàng của newyork,inform,O O B-inform#origin
Bé dùng dc tới mấy tuổi tới mấy tuổi,request#age_of_use,O O O O O O O O O
shop cám ơn shop nhìu nhé,thanks,O O O O O O
B gửi ảnh mình nhé,request#image,O O O O O
Mà k fai speedys,deny,O O O B-deny#brand
"Dạ, mua qua shopee của shop thì vẫn đc bảo hành bh 3 tháng phải ko ạ",ask_confirm,O O O O O O O O O O O B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O O
sz 1m8x1m3 ko có hả bạn,ask_confirm,B-ask_confirm#size I-ask_confirm#size O O O O
Bạn cho minh xe khoảng 2tr đổ về đc ko a cho bé trai bạn nha,inform,O O O O O B-inform#price O O O O O O O O O O
Dạ e cám ơn vài ngày nữa e gửi bill cho c nhé,thanks,O O O O O O O O O O O O O
Bên mình còn máy hút sữa medela ko?,inform,O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand O
B oi giấy ướt k-mom còn km ko,request#promotion,O O B-inform#object_type I-inform#object_type B-inform#brand O O O
không có giường cho bé trên 3 tuổi ạ,deny,O O B-inform#object_type O O B-inform#age_of_use I-inform#age_of_use I-inform#age_of_use O
Bạn cho mình xin tên shoppe của shop vs ak. Mình vài hôm nữa mới sinh. Chac sinh xong mình mới đặt được ạ.,request#link,O O O O O O O O O O O O O O O O O O O O O O O O
mình k thích xanh đậm,deny,O O O B-deny#color I-deny#color
Cua trug quoc ha shop,ask_confirm,O B-ask_confirm#origin I-ask_confirm#origin O O
ko phải size l,deny,O O B-deny#size I-deny#size
E muốn mua thảm silicon 1 mặt,inform,O O O B-inform#object_type B-inform#material O O
"Trọng lượng 4,9kg ạ",inform,O O B-inform#weight O
Aloc,greet,O
HI em,greet,O O
Ban oi ban gui link ngua bap benh cho minh lun nha,request#link,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O
noi nau an dam co can giam 280k ha shop,ask_confirm,B-inform#object_type I-inform#object_type O O O O O B-ask_confirm#promotion O O
3 tháng,inform,B-inform#guarantee I-inform#guarantee
"Bạn ơi, bên bạn có bình đun nước pha sữa cho bé chuẩn nhiệt độ ko?",inform,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O O
C ko cần noi nau chao cho bé ti,deny,O O O B-deny#object_type I-deny#object_type I-deny#object_type O O O
c e cảm ơn,thanks,O O O O
Bé ngôi dc đến mấy tuổi,request#age_of_use,O O O O O O
Thanks n,thanks,O O
bằng thủy tinh hả b,ask_confirm,O B-ask_confirm#material I-ask_confirm#material O O
Ghế này chắc nhẹ nhỉ,request#weight,B-inform#object_type O O O O
Chính hãng cetaphil k shop,ask_confirm,O O B-ask_confirm#brand O O
1m7 1m8 ak b,ask_confirm,B-ask_confirm#size I-ask_confirm#size O O
shop ơi bot hay nhân viên vậy ạ,ask_is_bot,O O O O O O O O
Với bên cậu có thảm chơi hơn 600k phải k?,inform,O O O O B-inform#object_type O O B-inform#price O O
1390k,inform,B-inform#price
Giường holla nc nào sx vậy,request#origin,B-inform#object_type B-inform#brand O O O O
Ghế ô tô thì được bảo hành ko ạ,request#guarantee,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O
Giường này cho bé đến 2 tuổi không,ask_confirm,B-inform#object_type O O O O B-ask_confirm#age_of_use I-ask_confirm#age_of_use O
Ko phải 1tr6,deny,O O B-deny#price
Bé sơ sinh nằm đc lun ra chứ ạ,ask_confirm,O B-ask_confirm#age_of_use I-ask_confirm#age_of_use O O O O O O
Bạn cho mình xem ảnh nha,request#image,O O O O O O
Có bàn chải đánh răng cho bé ko ạ,inform,O B-inform#object_type I-inform#object_type O O O O O O
Ko phải núm ti ạ,deny,O O B-deny#object_type I-deny#object_type O
Và nặng 38kg nhé,inform,O O B-inform#weight O
Cái này hiệu medela pump hả?,ask_confirm,O O O B-ask_confirm#brand I-ask_confirm#brand O
bảo hành 6 tháng b ạ,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee O O
Shop cho mình hỏi bên bạn hiện có mẫu xe chòi chân nào phù hợp cho bê 20m trở ra ko?,inform,O O O O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O B-inform#age_of_use O O O
Mình thích xe nhẹ khoảng 5kg,inform,O O O O O B-inform#weight
Shoppp ơiii,greet,O O
xe luddy màu vàng bên bạn có về thêm hàng k?,inform,B-inform#object_type B-inform#brand B-inform#color I-inform#color O O O O O O O
Giá vẫn 1200 ah?,ask_confirm,O O B-ask_confirm#price O
B ơi còn giấy ướt lec kk,inform,O O O B-inform#object_type I-inform#object_type B-inform#brand O
Và nặng 15kg nhé,inform,O O B-inform#weight O
Bé nhà c là gần 7 tháng r,inform,O O O O B-inform#age_of_use I-inform#age_of_use I-inform#age_of_use O
So sinh den may tuoi a,request#age_of_use,B-inform#age_of_use I-inform#age_of_use O O O O
shop ơi còn kệ đựng đồ chơi size S ko ạ,inform,O O O B-inform#object_type I-inform#object_type O O B-inform#size I-inform#size O O
Vâng Có shop pm mình nha,agree,O O O O O O
Cho mình link shopee thảm đe mình đặt qa đó đc k,request#link,O O O O B-inform#object_type O O O O O O O
E lấy bh 6 tháng,inform,O O B-inform#guarantee I-inform#guarantee I-inform#guarantee
Voi này của zaracos revo ah b,ask_confirm,O O O B-ask_confirm#brand I-ask_confirm#brand O O
Ssh ơi,greet,O O
cam on em nhe,thanks,O O O O
Shop ơi tư vấn và giới thiệu mình ghế ngồi ăn cho bé 6 tháng với nhé,inform,O O O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#age_of_use I-inform#age_of_use O O
Cái bên mình là thảm hàn quốc nhỉ,ask_confirm,O O O O B-inform#object_type B-ask_confirm#origin I-ask_confirm#origin O
K phải xe đẩy du lịch,deny,O O B-deny#object_type I-deny#object_type O O
Tư vấn cho mình ghế ô tô tầm 3-4 triệu đổ lại,inform,O O O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#price I-inform#price O O
trăng mình k lấy,deny,B-deny#color O O O
Alo shop oie,greet,O O O
Cho m hỏi bình pha sữa giá bnhiu v shop,request#price,O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O
ngua bap benh co banh xe 380k ha b,ask_confirm,B-inform#object_type I-inform#object_type I-inform#object_type O O O B-ask_confirm#price O O
giấy ướt kmom như hình là bộ 3 bịch giá 175 đúng ko shop,ask_confirm,B-inform#object_type I-inform#object_type B-inform#brand O O O O O O O B-ask_confirm#price O O O
tầm bn cân b nhỉ,request#weight,O O O O O
k phải 1270,deny,O O B-deny#price
Tất cả các máy vắt avent đều sx TQ à bạn??,ask_confirm,O O O B-inform#object_type I-inform#object_type B-inform#brand O O B-ask_confirm#origin O O
Cái hoa này cũng toys house đúng ko bạn,ask_confirm,O O O O B-ask_confirm#brand I-ask_confirm#brand O O O
Ghế chính hãng mastela đúng ko shop,ask_confirm,O O O B-ask_confirm#brand O O O
Em có link shoppe xe tập đi ko,request#link,O O O O B-inform#object_type I-inform#object_type I-inform#object_type O
Cái thảm mình viết là thảm cao su á?,ask_confirm,O B-inform#object_type O O O O B-ask_confirm#material I-ask_confirm#material O
Nó ko phải là sinicol,deny,O O O O B-deny#material
Là còn 2250 ha shop,ask_confirm,O O B-ask_confirm#price O O
cái này là bóng rổ đúng ko ạ,ask_confirm,O O O B-ask_confirm#object_type I-ask_confirm#object_type O O O
Cái này là ghe nhun chân cong ạ?,ask_confirm,O O O B-ask_confirm#object_type I-ask_confirm#object_type O O O
K phải k mom gì đó,deny,O O B-deny#brand I-deny#brand O O
Ghế này trông cũng nặng nhỉ,request#weight,B-inform#object_type O O O O O
Trọng lượng hơn 11kg ad bạn,ask_confirm,O O O B-ask_confirm#weight O O
Ko phải 4 triệu,deny,O O B-deny#price I-deny#price
Hàng nội địa Tq hả c oi,ask_confirm,O O O B-ask_confirm#origin O O O
Của lasinoh đây hả shop ơi,ask_confirm,O B-ask_confirm#brand O O O O
đây là nhiệt kế đúng ko b,ask_confirm,O O B-ask_confirm#object_type I-ask_confirm#object_type O O O
Ko phải lều này ha c,deny,O O B-deny#object_type O O O
ua c ơi,greet,O O O
"nặng khoảng 2,5kg k bạn",ask_confirm,O O B-ask_confirm#weight O O
Cho mình hình,request#image,O O O
85 cm nhỉ shop,ask_confirm,B-ask_confirm#size I-ask_confirm#size O O
Trọng lượng 4kg ạ,inform,O O B-inform#weight O
Cho mình link shopee sp phao cổ cho bé nhé,request#link,O O O O O B-inform#object_type O O O O
Thanks chị nhiều nhe e đỡ ta bank,thanks,O O O O O O O O
Nó ko phải là thuỷ tinh,deny,O O O O B-deny#material I-deny#material
Alo shop Oi,greet,O O O
b oi xe thang bang nha mh co nhung mau nao,request#color,O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O
em muốn hỏi sp ghế nhún nhảy cho bé ah,inform,O O O O B-inform#object_type I-inform#object_type O O O O
vẫn giá cũ là hơn 3 triệu à shop,ask_confirm,O O O O O B-ask_confirm#price I-ask_confirm#price O O
Bảo hành 12 tháng đúng không bạn?,ask_confirm,O O B-ask_confirm#guarantee I-ask_confirm#guarantee O O O
Mình k thích đỏ,deny,O O O B-deny#color
Shop có xe tập đi có nhạc bằng nhựa ko,inform,O O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#material I-inform#material O
1.8m à e,ask_confirm,B-ask_confirm#price O O
K phải zacaros đấy đâu ạ,deny,O O B-deny#brand O O O
Bể bơi dành cho e bé bn tháng ah,request#age_of_use,B-inform#object_type I-inform#object_type O O O O O O O
Rộng size s ha shop,ask_confirm,O B-ask_confirm#size I-ask_confirm#size O O
Spham nay đc bảo hành bao lâu hả b,request#guarantee,O O O O O O O O O
noi nau cháo phải k ạ,ask_confirm,B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O O O
bao hanh 12 thang ạ,ask_confirm,B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O
Bộ 139k đó,inform,O B-inform#price O
2.5l à b,ask_confirm,B-ask_confirm#size O O
Xe nadle có bảo hành gì ko hả b,request#guarantee,B-inform#object_type I-inform#object_type O O O O O O O
Shop ơi xe nadle còn màu xanh k shop,inform,O O B-inform#object_type I-inform#object_type O B-inform#color I-inform#color O O
Và nặng 27kg nhé,inform,O O B-inform#weight O
khăn giấy ướt gấp m k thích,deny,B-deny#object_type I-deny#object_type I-deny#object_type O O O O
nặng khoảng 12kg k bạn,ask_confirm,O O B-ask_confirm#weight O O
xe đẩy naddle 2019 trọng lượng bn vậy Shop,request#weight,B-inform#object_type I-inform#object_type B-inform#brand O O O O O O
chatbot a,ask_is_bot,O O
bảo hành đều đc 1 năm,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee
Thú nhún cậu mới đăng làm bằng chất liệu gì thế,request#material,B-inform#object_type I-inform#object_type O O O O O O O O O
1 2 tháng cho nằm đc chưa nhỉ,ask_confirm,B-ask_confirm#age_of_use I-ask_confirm#age_of_use I-ask_confirm#age_of_use O O O O O
trăng đó e k thích lắm,deny,B-deny#color O O O O O
Dạ lắp chiều đúng rồi ạ,agree,O O O O O O
May hay nguoi vay shop,ask_is_bot,O O O O O
Thảm gấp mấy tuổi dùng đc,request#age_of_use,B-inform#object_type O O O O O
Bé e đc 6 tháng ngồi đc ròii ạ,ask_confirm,O O O B-ask_confirm#age_of_use I-ask_confirm#age_of_use O O O O
ừ ok b thế để tí m ck nha,agree,O O O O O O O O O
110x150cm,inform,B-inform#size
Ko phải phápg hàn,deny,O O B-deny#origin O
Hồ bơi và phao luôn là 399k hả chị,ask_confirm,O O O B-inform#object_type O O B-ask_confirm#price O O
Mình thích xe nhẹ khoảng 20 kg,inform,O O O O O B-inform#weight I-inform#weight
Chị ko muốn cái màu xanh trắng đâu,deny,O O O O B-deny#color I-deny#color I-deny#color O
Bạn có hình ko,request#image,O O O O
Shop ơi cho mình hỏi máy hút mũi baby comfy sale còn ko ak?,request#promotion,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand I-inform#brand O O O O
bảo hành hãng 2 năm ha ban,ask_confirm,B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O
sp của nước nào ạ,request#origin,O O O O O
Mình cảm ơn nhe,thanks,O O O O
Thanh chắn là 85 cm à shop,ask_confirm,B-inform#object_type I-inform#object_type O B-ask_confirm#size I-ask_confirm#size O O
Mình k thích lasinoh lắm,deny,O O O B-deny#brand O
Cái này dung cho bé từ 1th trở lên ah,ask_confirm,O O O O O O B-ask_confirm#age_of_use O O O
Mjnk ko thichs màu xang nhạt,deny,O O O B-deny#color I-deny#color I-deny#color
thảm bằng gì có an toàn ko b,request#material,B-inform#object_type O O O O O O O
